435	玉珠葡萄是經相當嚴格的篩選標準才裝箱的，為了生產出果粒大小整齊，果粉濃厚的葡萄，︽⊙＿⊙︽鄉的果農降低生產量，也提早為葡萄套袋，如果平常一分地產量可收成三噸的葡萄，種植玉珠葡萄，就變成一分地只能收成兩噸而已，可見玉珠葡萄的精緻	a	信義	貓纜	古寧頭	奠安宮	小巷子	信義	http://jtfhealth.pixnet.net/blog/post/31909753-%e8%91%a1%e8%90%84%e3%80%81%e8%94%ac%e8%8f%9c%ef%bc%8c%e8%a6%81%e3%80%8c%e4%bb%81%e6%84%9b%e3%80%8d%e4%b9%9f%e8%ac%9b%e3%80%8c%e4%bf%a1%e7%be%a9%e3%80%8d	medium
436	"的站牌，建議可以多加利用，到︽⊙＿⊙︽各個景點之間，假日搭乘的民眾還真不少呢	a	南庄	外拍	招喚峽谷	村崗北路	白木	南庄	http://viviyu.pixnet.net/blog/post/33299039	medium
437	我對fast︽⊙＿⊙︽齒速白這項產品很有信心.而且還有提供消費者無效全額退費	c	女款	魔幻	white	kiehl	fasio	white	http://yoyokiki.pixnet.net/blog/post/39209117	medium
438	除了整理好的以外，我手邊還有肌膚之鑰，︽⊙＿⊙︽，nars，lm要記錄～等我等我吧	b	普普風	lunasol	身體防曬	霓淨思	怨念	lunasol	http://hsiaobao.pixnet.net/blog/post/58541011	medium
439	交通：開車走中山高下台中︽⊙＿⊙︽，走台中港路往市區方向前進，接中正路左轉大誠街可抵達	b	山上	交流道	水塔	百里香牛肉麵	公道	交流道	http://cat875030.pixnet.net/blog/post/193057629-%e2%96%8c%e5%8f%b0%e4%b8%ad%e6%99%af%e9%bb%9e%e7%be%8e%e9%a3%9f%e6%87%b6%e4%ba%ba%e5%8c%85%e2%96%8c%e5%8f%b0%e4%b8%ad%e4%b8%80%e6%97%a5%e9%81%8a%e5%be%9e%e6%97%a9%e7%8e%a9%e5%88%b0	medium
440	從人到物都散發著深厚的文化底蘊，為︽⊙＿⊙︽添了一道又一道不俗的風景，愈陳愈香	d	陶器	香樓	紙教堂	西嶼	老夫子牛排	西嶼	http://nigi33kimo.pixnet.net/blog/post/99901457	medium
441	外地遊客們來宜蘭，若要戲水踏浪，直覺想到的，總是那處知名的衝浪聖地：︽⊙＿⊙︽蜜月灣	b	饗食天堂	頭城	百里香牛肉麵	餛飩	良材	頭城	http://sinea100.pixnet.net/blog/post/176400144	medium
442	lin+coffee在︽⊙＿⊙︽開幕不過半年的時間，但是卻擁有許多客群，除了觀光客之外更是在地人喜歡的咖啡	d	動漫展	小白宮	金好	金門	竹南	金門	http://wkitty.pixnet.net/blog/post/30746365	medium
443	柔軟絲滑質地可以輕鬆畫出線條  也可以暈開作為︽⊙＿⊙︽ 10秒乾後不暈染不掉色超持久	b	淨膚儀	眼影	木色	水潤面膜	整身	眼影	http://lovely.pixnet.net/blog/post/32358492	medium
444	其中一池為許願池，看著石頭上面滿滿是銅板，原來是可以擲錢幣︽⊙＿⊙︽中的石頭許願池	a	魚池	新店	人行	旗后	童趣	魚池	http://hibabino.pixnet.net/blog/post/31319220	medium
445	如果要保固方便還是就多付一些錢在台灣買囉！︽⊙＿⊙︽台灣的官網好像近期就要開放購物	a	clarisonic	漱口水	逆齡	fendi	肌研白潤	clarisonic	http://simour.pixnet.net/blog/post/29737152	medium
446	︽⊙＿⊙︽位於下營最具代表性的玄天上帝廟旁的聚落裡，其實並不難找，春爸有次在報紙上看到，就趁著來麻豆工作時順路來探探了~	d	瓢蟲	台中金典酒店	野柳	彩繪村	玉里鎮	彩繪村	http://gugugu4411.pixnet.net/blog/post/106689290	medium
447	正氣路往北，經過右手邊的︽⊙＿⊙︽高商，過了傳廣路的交叉路口，右手邊就可以看到囉	e	旗魚	四草大橋	閩南書院	刑務	台東	台東	http://windko0813.pixnet.net/blog/post/103664656	medium
448	如果週末要來的話，可以盡量早一點或是晚一點，不然可能會塞到你進退不得喔！另外車子可以停在︽⊙＿⊙︽嶺圓環附近的道路上，在走路進去	d	七公	大樓	東海商圈	中興	扇形車站	中興	http://monkeykid221.pixnet.net/blog/post/259646384-%e2%98%85%e5%8f%b0%e4%b8%ad%e2%98%85%e4%b8%80%e5%b9%b4%e4%b8%80%e5%ba%a6%e6%96%b0%e7%a4%be%e8%8a%b1%e6%b5%b7%e7%af%80%ef%bc%8c%e5%8f%88%e4%be%86%e5%9a%95	medium
449	當然有隔離乳和︽⊙＿⊙︽，怎能沒有『漾緁輕妝綺肌長效粉餅spf20 pa++』呢！	e	理膚寶水	科技	diptyque	熱銷	粉底液	粉底液	http://livia1028.pixnet.net/blog/post/368901287	medium
450	從庭院可以看到連接過去的大橋~我想~這應該不是︽⊙＿⊙︽大橋吧~不然這個橋還真是大呢	a	金山	苗栗客家圓樓	蜜雨	通霄	麥當	金山	http://chiencherry.pixnet.net/blog/post/31733028	medium
451	宜蘭設治紀念館原為歷任地方首長的官邸，這裡保留了日本木造房舍和日式庭園景觀，跟週遭建築保留一段距離在加上這裡︽⊙＿⊙︽，身處在這會有世外桃源的錯覺	a	綠意盎然	楊梅	閒暇	售票口	好適廚房	綠意盎然	http://elsa30.pixnet.net/blog/post/30387609	medium
452	由於在︽⊙＿⊙︽，許多人如果想吃到馬提那麥兒的麵包，還是可以利用網路的宅配來聞香一下的。這種不發酸、很容易就壞掉的麵包，對很多人來說並不適應，或者說，多數人已經對於食安非常的不放心了。但自己做了麵包才知道，這樣的健康手作，一定要一兩天就吃完，不然一定會壞掉或者乾掉，所以有些朋友剛買麵包機做麵包，新鮮期過了之後，就會說，為什麼我的麵包就是沒有外面的q軟？為什麼自己的麵包就是沒有外頭的香濃	e	橋頭	愛車	總督	錦記	山上	山上	http://difeny.pixnet.net/blog/post/41982817	medium
453	︽⊙＿⊙︽質地看起來有點像凝膠可是敷在臉上的時候不會覺得有異物 就像是︽⊙＿⊙︽一樣	c	恆魅	holika	精華液	亮面	smashbox	精華液	http://kellyeva.pixnet.net/blog/post/398339605	medium
454	若是害怕錯過公車抵達的時間，您也可以下載︽⊙＿⊙︽公車app，可即時查詢，一點也不怕錯過時	b	安仁	台北	都蘭	汕頭火鍋	杜樂麗	台北	http://s045488.pixnet.net/blog/post/409594987-%5b%e6%96%b0%e5%8c%97-%e8%a6%aa%e5%ad%90%e6%97%85%e9%81%8a%5d-%e5%8f%b0%e7%81%a3%e5%a5%bd%e8%a1%8c-%e6%9c%a8%e6%9f%b5%e5%b9%b3%e6%ba%aa%e7%b7%9a%e2%99%a5%e6%90%ad%e4%b9%98	medium
455	秉持多背一公斤的精神，出發前幾天會詢問教會或是其他社福組織是否有需要任何物資，屆時再請朋友們幫忙帶過去喔！回程更希望大家盡量將在島上所產生的垃圾帶回本島，尤其是可回收的物品。因為︽⊙＿⊙︽的垃圾處理的很糟糕，也可以盡量減低因為旅遊造成的環境傷害喔	b	遊民	蘭嶼	金車	南府	斗六	蘭嶼	http://gygy.pixnet.net/blog/post/24943960	medium
456	鵝鑾鼻︽⊙＿⊙︽是台灣最南端的︽⊙＿⊙︽，週邊就是鵝鑾鼻公園，可以看山看海，很適合來走走	e	交通管制	新竹北埔老街	妖怪村	通天	燈塔	燈塔	http://monkeykid221.pixnet.net/blog/post/362618828-%e2%98%85%e5%b1%8f%e6%9d%b1%e2%98%85%e6%85%b6%e7%94%9f%e9%81%8a%e3%80%82%e5%a2%be%e4%b8%81%e7%be%8e%e9%a3%9f%e3%80%81%e6%99%af%e9%bb%9e%e6%8e%a8%e8%96%a6	medium
457	餐廳，都是屬於︽⊙＿⊙︽的餐廳。除此之外，新月廣場的6f跟b1也有很多美食可供選擇，這裡有蠻多的知名餐廳進駐	e	籃球場	客家大院	天幕	田寮	蘭城晶英酒店	蘭城晶英酒店	http://mecocute.pixnet.net/blog/post/109428983-%e3%80%90%e5%ae%9c%e8%98%ad%e5%b8%82%e4%bd%8f%e5%ae%bf%e6%8e%a8%e8%96%a6%e3%80%91%e5%9c%a8%e8%98%ad%e5%9f%8e%e6%99%b6%e8%8b%b1%e9%85%92%e5%ba%97%e7%9c%8b%e5%a4%9c%e6%99%af%ef%bc%8c	medium
458	芮妮很少在台北住宿，這回是因為陳先生參加馬拉松之故，選擇了台北亞都麗緻，麗緻系列我只住過︽⊙＿⊙︽	d	線道	大元	田村	台中	豬圈	台中	http://rainieis.tw/blog/post/30818449-%5b%e5%8f%b0%e5%8c%97%5d-%e4%ba%9e%e9%83%bd%e9%ba%97%e7%b7%bb%e5%a4%a7%e9%a3%af%e5%ba%97-the-landis-taipei-hotel-%7c-%e4%bd%8f	medium
459	野餐區的座位就在森林裡，每個位子旁邊還有︽⊙＿⊙︽造型的垃圾筒，如果氣溫不是太冷又沒有蚊子的話，我還蠻想試試的呢	e	苗栗客家圓樓	桌巾	成功里	光源	樹木	樹木	http://sweetmemory99.pixnet.net/blog/post/28276611	medium
460	突然發現一旁竟然有洛神花，一直以為︽⊙＿⊙︽才有，果真對食材產地不夠熟悉，洛神正是開花季節，看得大家口水直流	e	魚池	基國	成功大學	蔡萬興老店	東部	東部	http://amanda326.pixnet.net/blog/post/30513172	medium
461	一個台灣人都不陌生的景點，我也曾經多次〔經過〕這裡，停留時間從不超過三十分鐘，對她的印象裡就只是：房價頂極的涵碧樓＆每年舉辦一次橫渡︽⊙＿⊙︽的活動	e	秋風	土溝	科博館	澎湖	日月潭	日月潭	http://miyouky0203.pixnet.net/blog/post/31048479	medium
462	搭上台灣好行︽⊙＿⊙︽線巴士，大約十來分鐘就到了五峰旗瀑布站。而從站牌這裡再走十來分鐘，就抵達瀑布步道入口處	d	地點	瓦城泰國料理	參觀	礁溪	山上	礁溪	http://hy321250.pixnet.net/blog/post/41672704-%e5%92%8c%e9%a2%a8%e6%ba%ab%e6%b3%89%e6%9c%83%e9%a4%a8%e7%a4%81%e6%ba%aa%e9%a4%a8-%e6%ba%ab%e6%b3%89%e7%be%8e%e9%a3%9f%e5%98%89%e5%b9%b4%e8%8f%af-%e5%8f%b0%e7%81%a3%e5%a5%bd	medium
463	所以文章一轉眼就跳到白天~一早︽⊙＿⊙︽的人就多多多到滿出來......差點沒被嚇死	a	妖怪村	遊程	水色	中毒	竹田	妖怪村	http://catty0914.pixnet.net/blog/post/143330456	medium
464	這隻拿著麥克風的快樂歌手是︽⊙＿⊙︽的嘉寶瓜，是黃肉西瓜，身形呈長條狀，外皮跟一般西瓜一樣是綠色，果肉則是黃色的唷	c	活生生	新埔	澎湖	崙背	老城	澎湖	http://lovelybloggers.pixnet.net/coblog/post/300976361	medium
465	這次推出的新品很好記憶齁：））唇萃、唇膏、︽⊙＿⊙︽通通都是這兩個一亮紅一酒紅的色系	b	prada	指甲油	碳粉	男鞋	cleansing	指甲油	http://millyq.pixnet.net/blog/post/59381323	medium
466	有關陽明山︽⊙＿⊙︽飯店盛放時的花況，有興趣的捧友也可以參考奔狼去年的舊遊記喔	c	傳統藝術中心	行道	中國麗緻	烏坵	山形	中國麗緻	http://estherhsiao.pixnet.net/blog/post/36316060	medium
467	它說：我們一般都是在手上把︽⊙＿⊙︽搓出泡沫了才往臉上洗，但那樣不就等於是先洗手了才拿髒泡沫來洗臉嗎？	b	sonicare	洗面乳	垃圾筒	visee	廠牌	洗面乳	http://yui0201.pixnet.net/blog/post/169361145	medium
468	老鄉長庭園餐廳，供應養生餐點，火鍋料裡大量菇類與老鄉長自家種植的有機山菜，在這裡還可以吃到真正的放山雞，肉質緊實有彈性，還可以喝到︽⊙＿⊙︽咖啡與芒果冰沙	e	人行	潤餅	平溪老街	鼎王麻辣鍋	東山	東山	http://choyce.pixnet.net/blog/post/34514557	medium
469	︽⊙＿⊙︽ybox是來自德國的美妝保養平台~已經與超過150個國際知名品牌合作， 在全球20個國家都能買的到	a	gloss	滾珠	蘿莉塔	蜜葳特	egere	gloss	http://chiencherry.pixnet.net/blog/post/37735808	medium
470	讓防曬、隔離、遮瑕、潤色,保養,防護,控油,清爽......等柔和成一瓶︽⊙＿⊙︽	b	givenchy	cc霜	概念	bvlgari	扇形	cc霜	http://hhdie0208tw.pixnet.net/blog/post/422496226	medium
471	賣場內銷售花東嚴選優質好米、︽⊙＿⊙︽本地農特產、全省百大農特產、原住民手工藝品及精緻紀念品等	a	台東	閩南書院	花田	四草大橋	文平	台東	http://amanda326.pixnet.net/blog/post/30616864	medium
472	基隆市政府為凸顯︽⊙＿⊙︽島多元文化的歷史背景，以全台最古老的聖薩瓦多城為造型	a	和平	義大世界	男子	福隆	數人	和平	http://winni85.pixnet.net/blog/post/41555627	medium
473	金石堂網路︽⊙＿⊙︽11/4、誠品書局11/14正式上架！現在到各大書局都可以買到書，如果找不到，再麻煩跟店員說一聲喔	c	煙燻小站	阿朗基	書店	山上	天書	書店	http://bajenny.pixnet.net/blog/post/41272426	medium
474	跟一般廣口瓶還有吸管按壓不同的是，真空瓶可以讓裡面的︽⊙＿⊙︽不會接觸到其他的空氣和細菌	e	cosme	櫃位	打圈	戀愛魔鏡	保養品	保養品	http://yui0201.pixnet.net/blog/post/164132607	medium
475	2013年︽⊙＿⊙︽熱氣球翱翔季，6月22日起至9月1日為止。平常日旅客人數少，比較不用排長隊等候	e	石牌	大樹	后里	活魚	花蓮	花蓮	http://choyce.pixnet.net/blog/post/49993438	medium
476	來到屏東︽⊙＿⊙︽才發現，其實自己早已經去過很多屏東的景點，在︽⊙＿⊙︽不少地方插過旗	e	社頭	泥濘	朴子	內陸	墾丁	墾丁	http://s045488.pixnet.net/blog/post/436116592-%5b%e5%b1%8f%e6%9d%b1%e6%99%af%e9%bb%9e%5d%e9%98%bf%e5%98%89%e7%9a%84%e5%ae%b6%28%e6%b5%b7%e8%a7%92%e4%b8%83%e8%99%9f%29%e2%99%a5%e9%9b%bb%e5%bd%b1%e5%a0%b4%e6%99%af%ef%bc%8c	medium
477	總之因為天氣風景都很好 所以去程只停了坪林&︽⊙＿⊙︽吃個早餐 路上小停上個洗手間	b	山上	礁溪	瓦城泰國料理	宴席	私房	礁溪	http://lovelyhebe.pixnet.net/blog/post/60187993	medium
478	很多︽⊙＿⊙︽市區內新開的商務旅店，平日晚上還要六七千	e	汕頭火鍋	齊齊	盛宴	都蘭	台北	台北	http://monkeykid221.pixnet.net/blog/post/363862952-%e2%98%85%e5%8f%b0%e5%8c%97%e2%98%85%e7%99%bd%e8%89%b2%e6%99%82%e5%b0%9a%e5%96%9c%e7%91%9e%e9%a3%af%e5%ba%97%ef%bc%8ccp%e5%80%bc%e9%ab%98%e7%9a%84%e8%a8%ad%e8%a8%88%e6%97%85	medium
479	我一直有點印象︽⊙＿⊙︽之前好像也推出過星星眼影，但就是一顆大五芒星，在正中間這樣，我確實是有些忘記，不過，我喜歡這次繁星的概念、數大同時閃爍，而且還是可愛討喜的五芒星堆疊，疊出美麗的繁星感，同時也象徵著你的眼神就是最美麗的閃爍，閃爍著夜空的低語，星夜的浪漫	e	果蕾	cleansing	內褲	benefit	香奈兒	香奈兒	http://goris.pixnet.net/blog/post/41803891	medium
480	5/28日 mountain living原柚本居臺北旗艦店與mountain ︽⊙＿⊙︽同步開幕   收到aaron的邀請前往參加酒會	a	cafe	飲品	林森	wechat	水凝露	cafe	http://lovely.pixnet.net/blog/post/32395020	medium
481	這一篇是大家看到都膩了的︽⊙＿⊙︽，哈哈哈.....真的是每次到宜蘭就會去︽⊙＿⊙︽耶，而每次吃的都差不多，但是就是會去真的很奇妙。不過這一篇裡面的店，是之前沒寫過的，推薦過的就不寫啦	a	羅東夜市	沃田	北門區	平溪支線	點心	羅東夜市	http://www.paine0602.com/blog/post/30514257-%5b%e5%ae%9c%e8%98%ad%5d%e7%be%85%e6%9d%b1%e5%b0%8f%e5%90%83%e2%80%a7%e7%be%85%e6%9d%b1%e5%a4%9c%e5%b8%82%e7%b9%9e%e4%b8%80%e5%9c%88%e5%b0%8f%e5%90%83%e9%9b%86%e9%8c%a6%ef%bc%88	medium
482	這顆蘋果一邊使用音波亮白洗臉機，一邊未使用，使用相同的︽⊙＿⊙︽，並且上了同樣的保養品	d	visee	口紅	熱水	洗面乳	sonicare	洗面乳	http://peachnote.pixnet.net/blog/post/41999221	medium
483	為了怕很多的遊客有眼不識︽⊙＿⊙︽，無法立刻體會這個小漁港的獨到之美，所以這裡的市民在海港的街角擺著知名畫家所畫的油畫，讓大家可以現場對照一下	c	天人湖	力行	泰山	內湖	純金	泰山	http://yoyovilla.pixnet.net/blog/post/24554961	medium
484	去︽⊙＿⊙︽騎車才花了10多分鐘，但我一直到29歲的元旦才來到它的面前，參與國家第一天的升旗典禮	e	民權	台北車站	公路	僑園大飯店	總統府	總統府	http://k640640.pixnet.net/blog/post/59696971	medium
485	冬天宜蘭濕濕冷冷的，除了︽⊙＿⊙︽泡湯大熱門外，試想住在近似歐洲的森林木屋裡也不錯，這次我們住宿森林系生態民宿～禾風竹露，民宿擁有佔地兩千坪的大型生態農場，入冬後園內的落羽松林轉變成紅黃顏色，配合濕冷溫度，還真有幾分感覺呢	a	礁溪	帝君	山上	瓦城泰國料理	寶妹	礁溪	http://jay7134.pixnet.net/blog/post/191724276	medium
486	蘭城百匯是︽⊙＿⊙︽最大的自助餐廳   多國美食盡情享用  應該可以吃得很開心啦~	b	精華液	宜蘭	味香	白河	夏令	宜蘭	http://qqrice0416.pixnet.net/blog/post/40899433	medium
487	稍微塗抹開來更可以看出︽⊙＿⊙︽質地的濃厚～ 一般推開來後就會比較稀，但這款都沒有耶，還是好濃的感覺	b	sonicare	洗面乳	visee	物網	不油	洗面乳	http://uniquevera.pixnet.net/blog/post/32375649	medium
488	還有一個小插曲，離開金澤居時，我們也即將離開︽⊙＿⊙︽，在火車站，接到金則居的電話，發現竟然糊塗的把東西放在民宿裡。但是隔天，我們就收到民宿馬上細心地寄回來，真是再給他加分一下。如果喜歡旅館或飯店的人，我想金澤居的品質絕對值得你試試	e	夕照	石牌	探險	鎮瀾宮	花蓮	花蓮	http://lifepoem.pixnet.net/blog/post/31237251	medium
489	這款︽⊙＿⊙︽的粉質真的非常的細，而且獨家的loose setting powder反折光成份，可以創造柔焦光感	a	蜜粉	安美諾	黑炭	款包	aesop	蜜粉	http://loislinlin.pixnet.net/blog/post/192311175	medium
490	而這區域就是台北最早發展起來的地區之一：︽⊙＿⊙︽，日治時期永樂市場及其周圍的布行是紡織工業的大本營，現代雖然已經沒落，但仍是知名的布料市場	e	西施	苗栗公館	宜蘭羅東	百花	大稻埕	大稻埕	http://dinosaurs.pixnet.net/blog/post/37492868-%e9%9c%9e%e6%b5%b7%e5%9f%8e%e9%9a%8d%e5%bb%9f%e3%80%81%e6%b0%b8%e6%a8%82%e7%b1%b3%e8%8b%94%e7%9b%ae%ef%bc%88%e5%8f%b0%e5%8c%97%e5%b8%82%e5%a4%a7%e5%90%8c%e5%8d%80%ef%bc%89	medium
491	離開了︽⊙＿⊙︽鴨頭也結束了這次的旅程,美姬要回家了. 也許等"紹興"與"陳高"出生後,會再有一次高雄之旅	d	秦淮	平溪老街	鼎王麻辣鍋	東山	石門洞	東山	http://keeat.pixnet.net/blog/post/143010761-%e6%b6%88%e6%9a%91%e5%8b%9d%e5%9c%b0%e5%a4%a7%e9%8b%a4%e8%8a%b1%e9%96%93%e8%88%87%e5%90%8d%e7%94%a2%e7%b1%83%e8%a8%98%e9%b4%a8%e9%a0%ad	medium
492	一直聽到廣播說：台北來的某某某女士，請到…有家人在等你，︽⊙＿⊙︽來的某某某男士	a	台中	小姑	大元	田村	品茗	台中	http://cheng0073.pixnet.net/blog/post/1874145	medium
493	費用也不貴，吉米推薦這邊較為特別的︽⊙＿⊙︽咖啡、特產肉桂茶、香蜂草茶，這邊除了可以點輕食，像是鬆餅、厚片吐司外，也可以點義式套餐喔！所以可以在這邊享用午餐或是下午茶	c	王老吉	分館	東山	平溪老街	鼎王麻辣鍋	東山	http://drugs.pixnet.net/blog/post/44565169	medium
494	前身是雙連市場，現在只是二樓改︽⊙＿⊙︽旅舍，一樓的店面也都還是小吃店家，住在這裡，從早到晚都不怕沒東西吃。最近的捷運站是雙連，走過來大概10分鐘左右	d	音樂家	員山	勤美	建成	電燈	建成	http://bluehero.pixnet.net/blog/post/40299592-%5b%e6%97%85%e9%a4%a8%5d-%e5%8f%b0%e5%8c%97-%e8%a5%bf%e6%82%a0%e9%a3%af%e5%ba%97	medium
495	首先我們在彰化︽⊙＿⊙︽鄉的︽⊙＿⊙︽火車站，買一日卷火車票卷78元，一票玩到底	c	天守	鳳山市	二水	台馬輪	人情味	二水	http://nana0032458.pixnet.net/blog/post/67393669	medium
496	如此高規格盛宴我也是走了梭哈路線這樣！火速從shopbop上找尋也太會的coco ︽⊙＿⊙︽風格睡衣	b	neogence	chanel	亮相	水手	手部保養	chanel	http://millyq.pixnet.net/blog/post/56096349	medium
497	國道3號→草屯︽⊙＿⊙︽下接省道台14線往埔里→埔里接省道台21線往魚池→日月潭	a	交流道	夜宿	百里香牛肉麵	山上	渡輪	交流道	http://emily196367.pixnet.net/blog/post/96506005	medium
498	之前去︽⊙＿⊙︽時每次都看到赤鬼大排長龍 剛好文心路上有一家 隨口問了喵先生要不要？ 這個一直到哪兒都想吃麥當當的喵先生終於被我拐來了XD	b	整群	新社	春吶	菊島	松勇路	新社	http://iamcutiecherry.pixnet.net/blog/post/41074117	medium
499	這裏也是陸客、香港旅客、日韓旅客必訪的景點之一,野柳一年的觀光客甚至高過︽⊙＿⊙︽了	e	乳巷	巡禮	東石港	臺南市	阿里山	阿里山	http://minikopeng.pixnet.net/blog/post/45292481	medium
500	吃完冰,這一站我們就來到<︽⊙＿⊙︽>的鯨豚海鮮餐廳,︽⊙＿⊙︽口的海鮮相當有名,這裡有好幾家可供選擇	b	龍蝦	烏石港	平胸	美生茶餐廳	燕巢	烏石港	http://fanfancat.pixnet.net/blog/post/150826376	medium
501	沿著鐵軌漫步山水線，兩旁都是︽⊙＿⊙︽的高山森林，雖然山水線已經停駛，鐵道卻仍埋藏着過往火車在上面奔馳的記憶，我們像在招換着那些記憶，彷彿我們也是曾經坐在過往鐵道上的人，這森林裡的鐵道，使人蘊含着無數的想像，越走越像是走在時光軌道上	b	永隆	蓊鬱	永寧	型狀	積水	蓊鬱	http://lifepoem.pixnet.net/blog/post/41219593	medium
502	一樣再度請出我們模擬人類嬌弱肌膚的人工皮。上面塗了同樣的︽⊙＿⊙︽與有死心塌地美稱的某牌超防水睫毛膏	d	diptyque	嘉寶果	根根	粉底液	理膚寶水	粉底液	http://peachnote.pixnet.net/blog/post/41999221	medium
503	以上就是大概的心得囉～用起來的感覺還不錯，下次還滿想嘗試一下他們家的純色︽⊙＿⊙︽看看^^	e	張臉	背法	cleansing	prada	指甲油	指甲油	http://simour.pixnet.net/blog/post/27339316	medium
504	吹晚風欣賞夜晚的︽⊙＿⊙︽，好不愜意，潭水黑壓壓不過上方還有一些燈光秀還能見到白色觀音像	e	三峽老街	大勇路	善導	拜堂	鯉魚潭	鯉魚潭	http://amanda326.pixnet.net/blog/post/30209847	medium
505	第三站是︽⊙＿⊙︽詠惠生技的紫藤花，紫藤花就在入口的棚架上盛開，後面還有花牆垂墜，花季期間是免費對外開放	c	台中港	棕櫚樹	台中新社	運河博物館	砂丘	台中新社	http://bajenny.pixnet.net/blog/post/42144145	medium
506	正興咖啡館由打開聯合工作室所打造，工作室由建築師劉國滄主持，在︽⊙＿⊙︽不少地方都營造了老建築再生的成功案例，像是安平樹屋、海安路藍晒圖、佳佳小南天、茀立姆‧film及正興街上的正興咖啡館、佳佳西市場	a	臺南	支線	西嶼	名間鄉	品文	臺南	http://boylondon.pixnet.net/blog/post/96244606	medium
507	像現在雖然入秋了, 但是其實天氣還是很熱, 我如果早上沒有用︽⊙＿⊙︽洗臉會覺得毛孔不是很乾	c	visee	亮澤	洗面乳	水量	sonicare	洗面乳	http://ksnancy.pixnet.net/blog/post/437526520	medium
508	除了一位張雨生外，另一位就是以一曲"外婆的︽⊙＿⊙︽灣"的潘安邦，這裏的塑像就是模擬祖孫情的兒時情	e	鄭王廟	崙背	新埔	媽閣	澎湖	澎湖	http://smilejean.pixnet.net/blog/post/42181159	medium
509	我深深的覺得他解救了我的身體肌膚~因為他有添加蘆薈,質地是很清爽的︽⊙＿⊙︽, 同時又有防曬係數spf2	d	超抗暈	質感	sisley	身體乳	整盒	身體乳	http://ksnancy.pixnet.net/blog/post/365684081	medium
510	奇怪的是，整個︽⊙＿⊙︽夜市裡有五六家鹹水雞，偏偏只有凰巢攤前總是排著長長的人龍，其他鹹水雞攤都冷冷清清。內行人都知道跟著人群排隊就對了!我也是不小心經過被人龍吸引跟著排隊等待，一試成主顧啊!!我很不喜歡帶小小孩去逛夜市，總覺得人多的地方容易出事，但是為了這凰巢鹹水雞，每隔幾個星期還是忍不住跑一趟︽⊙＿⊙︽夜市只為解饞啊!	b	暖冬	竹北	高雄愛河	永寧	梅山	竹北	http://choyce.pixnet.net/blog/post/28932868	medium
511	現在看到拿智慧型手機一族的大家，︽⊙＿⊙︽就是必備的app軟體，幾乎每十個人就有9個人下載!	c	評分	臉部去角質	wechat	erastase	電子	wechat	http://tigerdog123.pixnet.net/blog/post/41371990	medium
512	︽⊙＿⊙︽的觀音山分為一峰、二峰、三峰、四峰、五峰，皆設有登山步道，是當地人休閒的好去處，同時在登山步道口的山腰處，有一條產業道路，長約8公里，沿途綠樹成蔭，景色秀麗，是騎自行車最好的去處，也因此這次自行車的嘉年華會選在此舉辦	e	善堂	元化店	香客	華寧	清水岩	清水岩	http://jtfhealth.pixnet.net/blog/post/31909762-%e7%a4%be%e9%a0%ad%e8%8a%ad%e6%a8%82%ef%bc%8c%e4%b8%80%e5%b9%b4%e5%9b%9b%e5%ad%a3%e5%90%83%e4%b8%8d%e5%8e%ad	medium
513	所以得繞道別後方的︽⊙＿⊙︽才能進到對面的停車場。倒是住在這兒很方便，週六晚上有夜市讓孩子打彈珠，我們也散步到礁溪的夜市中心，恰巧碰上音樂表演，真的就是觀光客路線唷	e	杉林溪	搭棚	家廟	張學良故居	信義路	信義路	http://difeny.pixnet.net/blog/post/31848119	medium
514	dr.douxi海星qq嫩肌修護化妝水一抹在肌膚上會感覺滿滿︽⊙＿⊙︽快要滲透出來	d	神機	holika	透氣	精華液	smashbox	精華液	http://rockyrocket12.pixnet.net/blog/post/427818155	medium
515	可是我看到有一家人一去就拼命掃貨，害我也搶了一包...就是芒果乾，一看，是︽⊙＿⊙︽的芒果	e	玄空	白鷺	樹林	三貂嶺	台南	台南	http://maybird.pixnet.net/blog/post/31609507	medium
516	也因為指甲油在台灣的受歡迎，2013年︽⊙＿⊙︽更是先後在高雄漢神百貨以及台北京站百貨設立了nail bar，以指彩專業服務，提供給消費者更專業的指甲服務，目的也更是希望再把目標消費年齡層往下探，並同時提升提袋率、購買率，儘管一罐800元的指甲油客單並不高，但透過高速的流動率，並達到新客的開發，也是︽⊙＿⊙︽ 2013上半年的主要重點	d	立體	neogence	手部保養	chanel	水導膜	chanel	http://goris.pixnet.net/blog/post/38175661	medium
517	lime crime綠色︽⊙＿⊙︽塗在眼尾  超過雙眼皮摺痕  刷的時候眼尾方向往上刷	b	私心	眼影	筆筒	淨膚儀	水潤面膜	眼影	http://rockyrocket12.pixnet.net/blog/post/295763651	medium
518	在這裡也看到許多的漁船停留，澳底︽⊙＿⊙︽三面環山為一天然灣澳，海底地質多為岩石，風景很優美，在漁船旁還有小魚悠遊，見到遊客自備白吐司來餵魚也蠻有趣的	d	烤肉串	龍騰斷橋	鹽埕區	漁港	雪屋	漁港	http://viviyu.pixnet.net/blog/post/44558074	medium
